region,climatezone,stratum,age,age_ka,age_ka_scaled,n_datasets_marginalised,estimate,estimate_error,conf_low,conf_high,analysis,model_id,variable,model_profile,source_model_file,prediction_draws_used,prediction_range,prediction_estimand,value
Asia,Cold_Without_dry_season_Cold_Summer,Asia__Cold_Without_dry_season_Cold_Summer,7000,7,1.02801621,31,3.3897988,0.03381358,3.32275396,3.45713898,pap_temporal,pap_temporal__n2__Asia__Cold_Without_dry_season_Cold_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Cold_Without_dry_season_Cold_Summer_2026-07-14__9d20298b8941cd35b629750d98631191__.qs,1000,group_observed,equal_weighted_dataset_mean,3.3897988
Asia,Cold_Without_dry_season_Cold_Summer,Asia__Cold_Without_dry_season_Cold_Summer,7500,7.5,1.23926286,31,3.35167386,0.03748535,3.27754111,3.42657477,pap_temporal,pap_temporal__n2__Asia__Cold_Without_dry_season_Cold_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Cold_Without_dry_season_Cold_Summer_2026-07-14__9d20298b8941cd35b629750d98631191__.qs,1000,group_observed,equal_weighted_dataset_mean,3.35167386
Asia,Cold_Without_dry_season_Cold_Summer,Asia__Cold_Without_dry_season_Cold_Summer,8000,8,1.45050952,30,3.32134644,0.04345491,3.24189945,3.40750443,pap_temporal,pap_temporal__n2__Asia__Cold_Without_dry_season_Cold_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Cold_Without_dry_season_Cold_Summer_2026-07-14__9d20298b8941cd35b629750d98631191__.qs,1000,group_observed,equal_weighted_dataset_mean,3.32134644
Asia,Cold_Without_dry_season_Cold_Summer,Asia__Cold_Without_dry_season_Cold_Summer,8500,8.5,1.66175617,27,3.1096826,0.05376047,3.0003689,3.21149899,pap_temporal,pap_temporal__n2__Asia__Cold_Without_dry_season_Cold_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Cold_Without_dry_season_Cold_Summer_2026-07-14__9d20298b8941cd35b629750d98631191__.qs,1000,group_observed,equal_weighted_dataset_mean,3.1096826
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,500,0.5,-1.69445411,11,4.52236469,0.21554341,4.13908613,4.97399943,pap_temporal,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer_2026-07-14__117a38e8bb302256684cd1299c1c3cb0__.qs,1000,group_observed,equal_weighted_dataset_mean,4.52236469
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,1000,1,-1.47520598,18,4.55070527,0.13875321,4.28674535,4.82186425,pap_temporal,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer_2026-07-14__117a38e8bb302256684cd1299c1c3cb0__.qs,1000,group_observed,equal_weighted_dataset_mean,4.55070527
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,1500,1.5,-1.25595784,19,4.80427158,0.11963683,4.57924676,5.03122203,pap_temporal,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer_2026-07-14__117a38e8bb302256684cd1299c1c3cb0__.qs,1000,group_observed,equal_weighted_dataset_mean,4.80427158
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,2000,2,-1.03670971,19,5.03331171,0.11462962,4.81100392,5.26096539,pap_temporal,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer_2026-07-14__117a38e8bb302256684cd1299c1c3cb0__.qs,1000,group_observed,equal_weighted_dataset_mean,5.03331171
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,2500,2.5,-0.81746158,19,5.24870858,0.12155635,5.00708931,5.49059521,pap_temporal,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer_2026-07-14__117a38e8bb302256684cd1299c1c3cb0__.qs,1000,group_observed,equal_weighted_dataset_mean,5.24870858
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,3000,3,-0.59821345,19,5.43010786,0.12943081,5.18272805,5.69533321,pap_temporal,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer_2026-07-14__117a38e8bb302256684cd1299c1c3cb0__.qs,1000,group_observed,equal_weighted_dataset_mean,5.43010786
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,3500,3.5,-0.37896531,19,5.54826638,0.13446102,5.30095247,5.82260828,pap_temporal,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer_2026-07-14__117a38e8bb302256684cd1299c1c3cb0__.qs,1000,group_observed,equal_weighted_dataset_mean,5.54826638
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,4000,4,-0.15971718,19,5.56653347,0.14177912,5.3002739,5.85417781,pap_temporal,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer_2026-07-14__117a38e8bb302256684cd1299c1c3cb0__.qs,1000,group_observed,equal_weighted_dataset_mean,5.56653347
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,4500,4.5,0.05953095,19,5.47435948,0.12589856,5.23697083,5.71693171,pap_temporal,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer_2026-07-14__117a38e8bb302256684cd1299c1c3cb0__.qs,1000,group_observed,equal_weighted_dataset_mean,5.47435948
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,5000,5,0.27877908,19,5.32628879,0.13048212,5.06956237,5.5938179,pap_temporal,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer_2026-07-14__117a38e8bb302256684cd1299c1c3cb0__.qs,1000,group_observed,equal_weighted_dataset_mean,5.32628879
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,5500,5.5,0.49802721,19,5.17454839,0.11801179,4.94788048,5.41664214,pap_temporal,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer_2026-07-14__117a38e8bb302256684cd1299c1c3cb0__.qs,1000,group_observed,equal_weighted_dataset_mean,5.17454839
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,6000,6,0.71727535,19,5.01075765,0.11745444,4.77775661,5.2336466,pap_temporal,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer_2026-07-14__117a38e8bb302256684cd1299c1c3cb0__.qs,1000,group_observed,equal_weighted_dataset_mean,5.01075765
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,6500,6.5,0.93652348,18,4.87337706,0.12228434,4.63974757,5.11236081,pap_temporal,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer_2026-07-14__117a38e8bb302256684cd1299c1c3cb0__.qs,1000,group_observed,equal_weighted_dataset_mean,4.87337706
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,7000,7,1.15577161,14,4.63676862,0.12263227,4.41159738,4.88800461,pap_temporal,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer_2026-07-14__117a38e8bb302256684cd1299c1c3cb0__.qs,1000,group_observed,equal_weighted_dataset_mean,4.63676862
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,7500,7.5,1.37501974,13,4.19897268,0.12159356,3.98027814,4.45127017,pap_temporal,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer_2026-07-14__117a38e8bb302256684cd1299c1c3cb0__.qs,1000,group_observed,equal_weighted_dataset_mean,4.19897268
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,8000,8,1.59426788,12,3.7638478,0.11928856,3.53829628,4.00898266,pap_temporal,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer_2026-07-14__117a38e8bb302256684cd1299c1c3cb0__.qs,1000,group_observed,equal_weighted_dataset_mean,3.7638478
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,8500,8.5,1.81351601,10,3.66364838,0.17675989,3.31416164,4.03248401,pap_temporal,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Cold_Without_dry_season_Warm_Summer_2026-07-14__117a38e8bb302256684cd1299c1c3cb0__.qs,1000,group_observed,equal_weighted_dataset_mean,3.66364838
Asia,Polar,Asia__Polar,500,0.5,-1.76942245,10,4.38417041,0.11769748,4.16123515,4.62039638,pap_temporal,pap_temporal__n2__Asia__Polar,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Polar_2026-07-03__21da3f0f9cc6f1491617071252fa2873__.qs,1000,group_observed,equal_weighted_dataset_mean,4.38417041
Asia,Polar,Asia__Polar,1000,1,-1.55481272,17,4.46135876,0.07950919,4.31008242,4.61691537,pap_temporal,pap_temporal__n2__Asia__Polar,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Polar_2026-07-03__21da3f0f9cc6f1491617071252fa2873__.qs,1000,group_observed,equal_weighted_dataset_mean,4.46135876
Asia,Polar,Asia__Polar,1500,1.5,-1.34020298,20,4.40186154,0.06396711,4.28149523,4.52944783,pap_temporal,pap_temporal__n2__Asia__Polar,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Polar_2026-07-03__21da3f0f9cc6f1491617071252fa2873__.qs,1000,group_observed,equal_weighted_dataset_mean,4.40186154
Asia,Polar,Asia__Polar,2000,2,-1.12559325,20,4.39092294,0.06002106,4.27917603,4.51572952,pap_temporal,pap_temporal__n2__Asia__Polar,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Polar_2026-07-03__21da3f0f9cc6f1491617071252fa2873__.qs,1000,group_observed,equal_weighted_dataset_mean,4.39092294
Asia,Polar,Asia__Polar,2500,2.5,-0.91098351,20,4.37007717,0.06188644,4.26249835,4.50440239,pap_temporal,pap_temporal__n2__Asia__Polar,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Polar_2026-07-03__21da3f0f9cc6f1491617071252fa2873__.qs,1000,group_observed,equal_weighted_dataset_mean,4.37007717
Asia,Polar,Asia__Polar,3000,3,-0.69637377,20,4.33112245,0.06050718,4.22395302,4.45539252,pap_temporal,pap_temporal__n2__Asia__Polar,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Polar_2026-07-03__21da3f0f9cc6f1491617071252fa2873__.qs,1000,group_observed,equal_weighted_dataset_mean,4.33112245
Asia,Polar,Asia__Polar,3500,3.5,-0.48176404,20,4.27709747,0.05450945,4.17295156,4.39005795,pap_temporal,pap_temporal__n2__Asia__Polar,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Polar_2026-07-03__21da3f0f9cc6f1491617071252fa2873__.qs,1000,group_observed,equal_weighted_dataset_mean,4.27709747
Asia,Polar,Asia__Polar,4000,4,-0.2671543,20,4.22433468,0.05481673,4.11602648,4.33435262,pap_temporal,pap_temporal__n2__Asia__Polar,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Polar_2026-07-03__21da3f0f9cc6f1491617071252fa2873__.qs,1000,group_observed,equal_weighted_dataset_mean,4.22433468
Asia,Polar,Asia__Polar,4500,4.5,-0.05254457,20,4.18617839,0.05340629,4.0780794,4.28683279,pap_temporal,pap_temporal__n2__Asia__Polar,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Polar_2026-07-03__21da3f0f9cc6f1491617071252fa2873__.qs,1000,group_observed,equal_weighted_dataset_mean,4.18617839
Asia,Polar,Asia__Polar,5000,5,0.16206517,20,4.16817022,0.05817938,4.04946224,4.27718765,pap_temporal,pap_temporal__n2__Asia__Polar,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Polar_2026-07-03__21da3f0f9cc6f1491617071252fa2873__.qs,1000,group_observed,equal_weighted_dataset_mean,4.16817022
Asia,Polar,Asia__Polar,5500,5.5,0.37667491,20,4.17462039,0.05641311,4.06208347,4.27542582,pap_temporal,pap_temporal__n2__Asia__Polar,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Polar_2026-07-03__21da3f0f9cc6f1491617071252fa2873__.qs,1000,group_observed,equal_weighted_dataset_mean,4.17462039
Asia,Polar,Asia__Polar,6000,6,0.59128464,20,4.20844906,0.05780295,4.09662655,4.31686183,pap_temporal,pap_temporal__n2__Asia__Polar,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Polar_2026-07-03__21da3f0f9cc6f1491617071252fa2873__.qs,1000,group_observed,equal_weighted_dataset_mean,4.20844906
Asia,Polar,Asia__Polar,6500,6.5,0.80589438,20,4.27162144,0.0585237,4.15538553,4.38374872,pap_temporal,pap_temporal__n2__Asia__Polar,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Polar_2026-07-03__21da3f0f9cc6f1491617071252fa2873__.qs,1000,group_observed,equal_weighted_dataset_mean,4.27162144
Asia,Polar,Asia__Polar,7000,7,1.02050411,19,4.10865669,0.05410323,4.00301437,4.21758037,pap_temporal,pap_temporal__n2__Asia__Polar,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Polar_2026-07-03__21da3f0f9cc6f1491617071252fa2873__.qs,1000,group_observed,equal_weighted_dataset_mean,4.10865669
Asia,Polar,Asia__Polar,7500,7.5,1.23511385,19,4.17030369,0.05935892,4.05904504,4.29292555,pap_temporal,pap_temporal__n2__Asia__Polar,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Polar_2026-07-03__21da3f0f9cc6f1491617071252fa2873__.qs,1000,group_observed,equal_weighted_dataset_mean,4.17030369
Asia,Polar,Asia__Polar,8000,8,1.44972358,19,4.21700329,0.06300133,4.09947321,4.34072682,pap_temporal,pap_temporal__n2__Asia__Polar,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Polar_2026-07-03__21da3f0f9cc6f1491617071252fa2873__.qs,1000,group_observed,equal_weighted_dataset_mean,4.21700329
Asia,Polar,Asia__Polar,8500,8.5,1.66433332,18,4.231667,0.09321507,4.04643964,4.4150744,pap_temporal,pap_temporal__n2__Asia__Polar,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Polar_2026-07-03__21da3f0f9cc6f1491617071252fa2873__.qs,1000,group_observed,equal_weighted_dataset_mean,4.231667
Asia,Temperate_Dry_Summer,Asia__Temperate_Dry_Summer,500,0.5,-1.68038819,3,4.91420054,0.64405471,3.83311821,6.33703603,pap_temporal,pap_temporal__n2__Asia__Temperate_Dry_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Temperate_Dry_Summer_2026-07-03__b382f51bbff14a6f189774374986c98c__.qs,1000,group_observed,equal_weighted_dataset_mean,4.91420054
Asia,Temperate_Dry_Summer,Asia__Temperate_Dry_Summer,1000,1,-1.46868574,5,4.96317664,0.38278973,4.27864856,5.77861617,pap_temporal,pap_temporal__n2__Asia__Temperate_Dry_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Temperate_Dry_Summer_2026-07-03__b382f51bbff14a6f189774374986c98c__.qs,1000,group_observed,equal_weighted_dataset_mean,4.96317664
Asia,Temperate_Dry_Summer,Asia__Temperate_Dry_Summer,1500,1.5,-1.25698329,5,5.52968069,0.35451622,4.91589281,6.29735499,pap_temporal,pap_temporal__n2__Asia__Temperate_Dry_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Temperate_Dry_Summer_2026-07-03__b382f51bbff14a6f189774374986c98c__.qs,1000,group_observed,equal_weighted_dataset_mean,5.52968069
Asia,Temperate_Dry_Summer,Asia__Temperate_Dry_Summer,2000,2,-1.04528084,5,6.00239241,0.38692693,5.3253975,6.81218559,pap_temporal,pap_temporal__n2__Asia__Temperate_Dry_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Temperate_Dry_Summer_2026-07-03__b382f51bbff14a6f189774374986c98c__.qs,1000,group_observed,equal_weighted_dataset_mean,6.00239241
Asia,Temperate_Dry_Summer,Asia__Temperate_Dry_Summer,2500,2.5,-0.8335784,5,6.29358354,0.42899731,5.51779499,7.20915627,pap_temporal,pap_temporal__n2__Asia__Temperate_Dry_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Temperate_Dry_Summer_2026-07-03__b382f51bbff14a6f189774374986c98c__.qs,1000,group_observed,equal_weighted_dataset_mean,6.29358354
Asia,Temperate_Dry_Summer,Asia__Temperate_Dry_Summer,3000,3,-0.62187595,5,6.34634308,0.43151419,5.56981017,7.27450456,pap_temporal,pap_temporal__n2__Asia__Temperate_Dry_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Temperate_Dry_Summer_2026-07-03__b382f51bbff14a6f189774374986c98c__.qs,1000,group_observed,equal_weighted_dataset_mean,6.34634308
Asia,Temperate_Dry_Summer,Asia__Temperate_Dry_Summer,3500,3.5,-0.4101735,5,6.16661324,0.39374053,5.42580875,6.9738649,pap_temporal,pap_temporal__n2__Asia__Temperate_Dry_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Temperate_Dry_Summer_2026-07-03__b382f51bbff14a6f189774374986c98c__.qs,1000,group_observed,equal_weighted_dataset_mean,6.16661324
Asia,Temperate_Dry_Summer,Asia__Temperate_Dry_Summer,4000,4,-0.19847105,5,5.83099904,0.37567722,5.15465229,6.61434298,pap_temporal,pap_temporal__n2__Asia__Temperate_Dry_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Temperate_Dry_Summer_2026-07-03__b382f51bbff14a6f189774374986c98c__.qs,1000,group_observed,equal_weighted_dataset_mean,5.83099904
Asia,Temperate_Dry_Summer,Asia__Temperate_Dry_Summer,4500,4.5,0.0132314,5,5.41826434,0.32666805,4.84305573,6.07660443,pap_temporal,pap_temporal__n2__Asia__Temperate_Dry_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Temperate_Dry_Summer_2026-07-03__b382f51bbff14a6f189774374986c98c__.qs,1000,group_observed,equal_weighted_dataset_mean,5.41826434
Asia,Temperate_Dry_Summer,Asia__Temperate_Dry_Summer,5000,5,0.22493385,5,5.00937451,0.3213791,4.41963391,5.66167191,pap_temporal,pap_temporal__n2__Asia__Temperate_Dry_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Temperate_Dry_Summer_2026-07-03__b382f51bbff14a6f189774374986c98c__.qs,1000,group_observed,equal_weighted_dataset_mean,5.00937451
Asia,Temperate_Dry_Summer,Asia__Temperate_Dry_Summer,5500,5.5,0.4366363,5,4.65679714,0.29122062,4.08705585,5.2428279,pap_temporal,pap_temporal__n2__Asia__Temperate_Dry_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Temperate_Dry_Summer_2026-07-03__b382f51bbff14a6f189774374986c98c__.qs,1000,group_observed,equal_weighted_dataset_mean,4.65679714
Asia,Temperate_Dry_Summer,Asia__Temperate_Dry_Summer,6000,6,0.64833875,5,4.37820979,0.2787023,3.82719707,4.91279017,pap_temporal,pap_temporal__n2__Asia__Temperate_Dry_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Temperate_Dry_Summer_2026-07-03__b382f51bbff14a6f189774374986c98c__.qs,1000,group_observed,equal_weighted_dataset_mean,4.37820979
Asia,Temperate_Dry_Summer,Asia__Temperate_Dry_Summer,6500,6.5,0.8600412,5,4.17296408,0.26018812,3.70060659,4.67630391,pap_temporal,pap_temporal__n2__Asia__Temperate_Dry_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Temperate_Dry_Summer_2026-07-03__b382f51bbff14a6f189774374986c98c__.qs,1000,group_observed,equal_weighted_dataset_mean,4.17296408
Asia,Temperate_Dry_Summer,Asia__Temperate_Dry_Summer,7000,7,1.07174365,5,4.01936524,0.25640369,3.56001666,4.53996156,pap_temporal,pap_temporal__n2__Asia__Temperate_Dry_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Temperate_Dry_Summer_2026-07-03__b382f51bbff14a6f189774374986c98c__.qs,1000,group_observed,equal_weighted_dataset_mean,4.01936524
Asia,Temperate_Dry_Summer,Asia__Temperate_Dry_Summer,7500,7.5,1.2834461,4,4.26814404,0.31160252,3.70227282,4.91542818,pap_temporal,pap_temporal__n2__Asia__Temperate_Dry_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Temperate_Dry_Summer_2026-07-03__b382f51bbff14a6f189774374986c98c__.qs,1000,group_observed,equal_weighted_dataset_mean,4.26814404
Asia,Temperate_Dry_Summer,Asia__Temperate_Dry_Summer,8000,8,1.49514855,4,4.16495198,0.34200369,3.54401684,4.89500265,pap_temporal,pap_temporal__n2__Asia__Temperate_Dry_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Temperate_Dry_Summer_2026-07-03__b382f51bbff14a6f189774374986c98c__.qs,1000,group_observed,equal_weighted_dataset_mean,4.16495198
Asia,Temperate_Dry_Summer,Asia__Temperate_Dry_Summer,8500,8.5,1.706851,4,4.07152838,0.47685057,3.24667632,5.10752737,pap_temporal,pap_temporal__n2__Asia__Temperate_Dry_Summer,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Temperate_Dry_Summer_2026-07-03__b382f51bbff14a6f189774374986c98c__.qs,1000,group_observed,equal_weighted_dataset_mean,4.07152838
Asia,Temperate_Dry_Winter,Asia__Temperate_Dry_Winter,500,0.5,-1.67611877,6,3.53865925,0.18648526,3.19170718,3.91544481,pap_temporal,pap_temporal__n2__Asia__Temperate_Dry_Winter,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Temperate_Dry_Winter_2026-07-03__e7841964abdaab67d866e32ddfbabe56__.qs,1000,group_observed,equal_weighted_dataset_mean,3.53865925
Asia,Temperate_Dry_Winter,Asia__Temperate_Dry_Winter,1000,1,-1.46731899,9,3.94268517,0.13687679,3.67020126,4.23158898,pap_temporal,pap_temporal__n2__Asia__Temperate_Dry_Winter,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Temperate_Dry_Winter_2026-07-03__e7841964abdaab67d866e32ddfbabe56__.qs,1000,group_observed,equal_weighted_dataset_mean,3.94268517
Asia,Temperate_Dry_Winter,Asia__Temperate_Dry_Winter,1500,1.5,-1.25851921,9,4.10657793,0.1254169,3.87251468,4.3439416,pap_temporal,pap_temporal__n2__Asia__Temperate_Dry_Winter,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Temperate_Dry_Winter_2026-07-03__e7841964abdaab67d866e32ddfbabe56__.qs,1000,group_observed,equal_weighted_dataset_mean,4.10657793
Asia,Temperate_Dry_Winter,Asia__Temperate_Dry_Winter,2000,2,-1.04971943,9,4.26754966,0.12257135,4.03027044,4.51038658,pap_temporal,pap_temporal__n2__Asia__Temperate_Dry_Winter,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Temperate_Dry_Winter_2026-07-03__e7841964abdaab67d866e32ddfbabe56__.qs,1000,group_observed,equal_weighted_dataset_mean,4.26754966
Asia,Temperate_Dry_Winter,Asia__Temperate_Dry_Winter,2500,2.5,-0.84091966,9,4.41572477,0.12952634,4.17415501,4.66783473,pap_temporal,pap_temporal__n2__Asia__Temperate_Dry_Winter,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Temperate_Dry_Winter_2026-07-03__e7841964abdaab67d866e32ddfbabe56__.qs,1000,group_observed,equal_weighted_dataset_mean,4.41572477
Asia,Temperate_Dry_Winter,Asia__Temperate_Dry_Winter,3000,3,-0.63211988,9,4.53811107,0.13645791,4.29296331,4.81493337,pap_temporal,pap_temporal__n2__Asia__Temperate_Dry_Winter,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Temperate_Dry_Winter_2026-07-03__e7841964abdaab67d866e32ddfbabe56__.qs,1000,group_observed,equal_weighted_dataset_mean,4.53811107
Asia,Temperate_Dry_Winter,Asia__Temperate_Dry_Winter,3500,3.5,-0.4233201,9,4.60951116,0.13995585,4.34225561,4.88840093,pap_temporal,pap_temporal__n2__Asia__Temperate_Dry_Winter,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Temperate_Dry_Winter_2026-07-03__e7841964abdaab67d866e32ddfbabe56__.qs,1000,group_observed,equal_weighted_dataset_mean,4.60951116
Asia,Temperate_Dry_Winter,Asia__Temperate_Dry_Winter,4000,4,-0.21452032,9,4.5911797,0.14384896,4.32144807,4.88962809,pap_temporal,pap_temporal__n2__Asia__Temperate_Dry_Winter,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Temperate_Dry_Winter_2026-07-03__e7841964abdaab67d866e32ddfbabe56__.qs,1000,group_observed,equal_weighted_dataset_mean,4.5911797
Asia,Temperate_Dry_Winter,Asia__Temperate_Dry_Winter,4500,4.5,-0.00572054,9,4.47388632,0.12069994,4.24518473,4.71410542,pap_temporal,pap_temporal__n2__Asia__Temperate_Dry_Winter,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Temperate_Dry_Winter_2026-07-03__e7841964abdaab67d866e32ddfbabe56__.qs,1000,group_observed,equal_weighted_dataset_mean,4.47388632
Asia,Temperate_Dry_Winter,Asia__Temperate_Dry_Winter,5000,5,0.20307924,9,4.32431487,0.12302797,4.08836504,4.5699272,pap_temporal,pap_temporal__n2__Asia__Temperate_Dry_Winter,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Temperate_Dry_Winter_2026-07-03__e7841964abdaab67d866e32ddfbabe56__.qs,1000,group_observed,equal_weighted_dataset_mean,4.32431487
Asia,Temperate_Dry_Winter,Asia__Temperate_Dry_Winter,5500,5.5,0.41187902,9,4.20718068,0.12111575,3.97360559,4.44412772,pap_temporal,pap_temporal__n2__Asia__Temperate_Dry_Winter,n2,within_stratum_dataset_fs,pap_temporal__n2__Asia__Temperate_Dry_Winter_2026-07-03__e7841964abdaab67d866e32ddfbabe56__.qs,1000,group_observed,equal_weighted_dataset_mean,4.20718068
