sensitivity_type,omitted_group,distance_km,repetition,aggregation_level,profile,importance_balance,n_records,n_strata,weight_sum,region,climatezone,ranking,baseline_balance,absolute_deviation
thinning,NA,500,54,region_climatezone,zero_truncated,-1,1,1,0.0375,Oceania,Cold_Without_dry_season_Cold_Summer,climate,-1,0
thinning,NA,500,54,region_climatezone,zero_truncated,-0.6839826839826839,1,1,0.1386,Oceania,Temperate_Dry_Summer,climate,-0.6839826839826839,0
thinning,NA,500,54,region_climatezone,zero_truncated,-0.3098751418842225,1,1,0.2643,Oceania,Temperate_Dry_Winter,climate,-0.3098751418842225,0
thinning,NA,500,54,region_climatezone,zero_truncated,-0.4605272651188294,15,1,6.9301,Oceania,Temperate_Without_dry_season,climate,-0.37249783923941227,0.08802942587941714
thinning,NA,500,54,region_climatezone,zero_truncated,-0.31738148984198644,4,1,1.772,Oceania,Tropical,climate,-0.31738148984198644,0
thinning,NA,500,55,overall,signed,-0.560916752888429,504,37,185.568,All,All,climate,-0.5285855289613305,0.03233122392709853
thinning,NA,500,55,region,signed,-0.6960884470346246,81,10,29.17,Asia,All,climate,-0.7139507847316411,0.017862337697016506
thinning,NA,500,55,region,signed,-0.639223343571742,127,7,45.58,Europe,All,climate,-0.5782751009177085,0.060948242654033535
thinning,NA,500,55,region,signed,-0.5521084185601289,52,7,19.849,Latin America,All,climate,-0.5761872224120259,0.02407880385189698
thinning,NA,500,55,region,signed,-0.4754229374598285,225,8,82.459,North America,All,climate,-0.4670971615124708,0.008325775947357672
thinning,NA,500,55,region,signed,-0.5271210340775558,19,5,8.51,Oceania,All,climate,-0.37655536529680367,0.15056566878075217
thinning,NA,500,55,region_climatezone,signed,-0.5502382843526609,16,1,5.0360000000000005,Asia,Arid,climate,-0.5800100033344447,0.02977171898178388
thinning,NA,500,55,region_climatezone,signed,-1.083046683046683,3,1,0.8140000000000001,Asia,Cold_Dry_Summer,climate,-1.126734842951059,0.043688159904376134
thinning,NA,500,55,region_climatezone,signed,-0.756422972324428,17,1,6.251,Asia,Cold_Dry_Winter,climate,-0.7646891607959462,0.008266188471518165
thinning,NA,500,55,region_climatezone,signed,-0.8277339642481598,9,1,3.8040000000000003,Asia,Cold_Without_dry_season_Cold_Summer,climate,-0.8277339642481598,0
thinning,NA,500,55,region_climatezone,signed,0.009259259259259203,1,1,0.216,Asia,Cold_Without_dry_season_Hot_Summer,human,0.009259259259259203,0
thinning,NA,500,55,region_climatezone,signed,-0.7634283498157843,13,1,5.157,Asia,Cold_Without_dry_season_Warm_Summer,climate,-0.7877854846895619,0.024357134873777553
thinning,NA,500,55,region_climatezone,signed,-0.7259017651573293,8,1,2.606,Asia,Polar,climate,-0.6596424384525206,0.06625932670480872
thinning,NA,500,55,region_climatezone,signed,-0.930811232449298,4,1,1.282,Asia,Temperate_Dry_Summer,climate,-1.0125202374527793,0.08170900500348133
thinning,NA,500,55,region_climatezone,signed,-0.04862765406525116,5,1,1.931,Asia,Temperate_Dry_Winter,climate,0.007591504744690476,0.05621915880994163
thinning,NA,500,55,region_climatezone,signed,-0.8013989387361311,5,1,2.073,Asia,Temperate_Without_dry_season,climate,-0.8193251533742331,0.017926214638101956
thinning,NA,500,55,region_climatezone,signed,-1.0177195685670262,4,1,1.298,Europe,Arid,climate,-1.0722855935783693,0.05456602501134311
thinning,NA,500,55,region_climatezone,signed,-0.6625,3,1,1.552,Europe,Cold_Dry_Summer,climate,-0.6625,0
thinning,NA,500,55,region_climatezone,signed,-0.7742345202993877,29,1,8.818,Europe,Cold_Without_dry_season_Cold_Summer,climate,-0.6500885065681189,0.12414601373126877
thinning,NA,500,55,region_climatezone,signed,-0.6410491024656003,39,1,14.317,Europe,Cold_Without_dry_season_Warm_Summer,climate,-0.6510013065175951,0.009952204051994817
thinning,NA,500,55,region_climatezone,signed,-0.7387492076906825,11,1,4.733,Europe,Polar,climate,-0.6662854349951124,0.07246377269557014
thinning,NA,500,55,region_climatezone,signed,-0.6685978428351309,10,1,3.245,Europe,Temperate_Dry_Summer,climate,-0.6676690029391815,9.288398959493849e-4
thinning,NA,500,55,region_climatezone,signed,-0.44033743651545154,31,1,11.616999999999999,Europe,Temperate_Without_dry_season,climate,-0.33982598208132325,0.10051145443412829
thinning,NA,500,55,region_climatezone,signed,-0.4712699514226232,5,1,1.441,Latin America,Arid,climate,-0.4712699514226232,0
thinning,NA,500,55,region_climatezone,signed,-0.8982222222222221,2,1,0.675,Latin America,Cold_Dry_Summer,climate,-0.8982222222222221,0
thinning,NA,500,55,region_climatezone,signed,-0.5970867535812008,14,1,6.213,Latin America,Polar,climate,-0.6357290420789389,0.0386422884977381
thinning,NA,500,55,region_climatezone,signed,-1.0712574850299401,5,1,1.336,Latin America,Temperate_Dry_Summer,climate,-1.0068210526315788,0.06443643239836128
thinning,NA,500,55,region_climatezone,signed,-0.47911646586345374,2,1,0.7470000000000001,Latin America,Temperate_Dry_Winter,climate,-0.47911646586345374,0
thinning,NA,500,55,region_climatezone,signed,-0.3492647058823529,11,1,3.944,Latin America,Temperate_Without_dry_season,climate,-0.48046263345195733,0.1311979275696044
thinning,NA,500,55,region_climatezone,signed,-0.5092117240123794,13,1,5.493,Latin America,Tropical,climate,-0.4130089058524173,0.09620281815996207
thinning,NA,500,55,region_climatezone,signed,-0.4025338253382534,13,1,4.065,North America,Arid,climate,-0.267926267281106,0.13460755805714736
thinning,NA,500,55,region_climatezone,signed,-0.36667074663402693,25,1,8.17,North America,Cold_Dry_Summer,climate,-0.4033738838616887,0.036703137227661775
thinning,NA,500,55,region_climatezone,signed,-0.6100849479014102,64,1,23.897,North America,Cold_Without_dry_season_Cold_Summer,climate,-0.6006827527348902,0.009402195166519967
thinning,NA,500,55,region_climatezone,signed,-0.4052251109701966,19,1,7.885,North America,Cold_Without_dry_season_Hot_Summer,climate,-0.44745168770935323,0.04222657673915664
thinning,NA,500,55,region_climatezone,signed,-0.36845521204914783,48,1,20.184,North America,Cold_Without_dry_season_Warm_Summer,climate,-0.40774893935612677,0.03929372730697894
thinning,NA,500,55,region_climatezone,signed,-0.7448769395398609,24,1,7.476,North America,Polar,climate,-0.7375564516129032,0.0073204879269577194
thinning,NA,500,55,region_climatezone,signed,-0.41951038575667654,5,1,1.348,North America,Temperate_Dry_Summer,climate,-0.4226583407671722,0.00314795501049564
thinning,NA,500,55,region_climatezone,signed,-0.34189103243587027,27,1,9.434,North America,Temperate_Without_dry_season,climate,-0.22972326341813543,0.11216776901773484
thinning,NA,500,55,region_climatezone,signed,-0.5156521739130435,1,1,0.345,Oceania,Arid,climate,-0.5156521739130435,0
thinning,NA,500,55,region_climatezone,signed,-2.968421052631579,1,1,0.019,Oceania,Cold_Without_dry_season_Cold_Summer,climate,-2.968421052631579,0
thinning,NA,500,55,region_climatezone,signed,-0.31022727272727274,1,1,0.264,Oceania,Temperate_Dry_Winter,climate,-0.31022727272727274,0
thinning,NA,500,55,region_climatezone,signed,-0.5195316087555487,13,1,6.533,Oceania,Temperate_Without_dry_season,climate,-0.3824903066619669,0.13704130209358184
thinning,NA,500,55,region_climatezone,signed,-0.5748702742772424,3,1,1.349,Oceania,Tropical,climate,-0.34243818286371475,0.2324320914135276
thinning,NA,500,55,overall,zero_truncated,-0.5419920827941431,504,37,188.3998,All,All,climate,-0.5124720067291967,0.029520076064946443
thinning,NA,500,55,region,zero_truncated,-0.6748635729664585,81,10,29.5396,Asia,All,climate,-0.6912613828177492,0.01639780985129069
thinning,NA,500,55,region,zero_truncated,-0.6152172414387399,127,7,46.4184,Europe,All,climate,-0.5570673848516587,0.05814985658708116
thinning,NA,500,55,region,zero_truncated,-0.516456580909677,52,7,20.3171,Latin America,All,climate,-0.5415668934998014,0.025110312590124306
thinning,NA,500,55,region,zero_truncated,-0.46520053451902277,225,8,83.4395,North America,All,climate,-0.45752601614291005,0.007674518376112716
thinning,NA,500,55,region,zero_truncated,-0.49620043292037025,19,5,8.6852,Oceania,All,climate,-0.36356574499800554,0.1326346879223647
thinning,NA,500,55,region_climatezone,zero_truncated,-0.5236775326956862,16,1,5.123,Asia,Arid,climate,-0.5570161025303976,0.033338569834711396
thinning,NA,500,55,region_climatezone,zero_truncated,-1,3,1,0.8478999999999999,Asia,Cold_Dry_Summer,climate,-1,0
thinning,NA,500,55,region_climatezone,zero_truncated,-0.7251870010685775,17,1,6.3636,Asia,Cold_Dry_Winter,climate,-0.7403908278577612,0.01520382678918375
thinning,NA,500,55,region_climatezone,zero_truncated,-0.8109825987287694,9,1,3.8388,Asia,Cold_Without_dry_season_Cold_Summer,climate,-0.8109825987287694,0
thinning,NA,500,55,region_climatezone,zero_truncated,0.009276437847866362,1,1,0.21560000000000001,Asia,Cold_Without_dry_season_Hot_Summer,human,0.009276437847866362,0
thinning,NA,500,55,region_climatezone,zero_truncated,-0.7609709827909948,13,1,5.1659,Asia,Cold_Without_dry_season_Warm_Summer,climate,-0.7848278656693738,0.02385688287837895
thinning,NA,500,55,region_climatezone,zero_truncated,-0.6876383417745263,8,1,2.6655,Asia,Polar,climate,-0.6312894213876328,0.05634892038689354
thinning,NA,500,55,region_climatezone,zero_truncated,-0.8832749961954041,4,1,1.3142,Asia,Temperate_Dry_Summer,climate,-0.9209767154337524,0.03770171923834831
thinning,NA,500,55,region_climatezone,zero_truncated,-0.04862010045047376,5,1,1.9313000000000002,Asia,Temperate_Dry_Winter,climate,0.007591504744690476,0.05621160519516424
thinning,NA,500,55,region_climatezone,zero_truncated,-0.8003664769987463,5,1,2.0738,Asia,Temperate_Without_dry_season,climate,-0.8170899843745213,0.016723507375774993
thinning,NA,500,55,region_climatezone,zero_truncated,-0.96991123815255,4,1,1.3294000000000001,Europe,Arid,climate,-0.9838213881248988,0.013910149972348851
thinning,NA,500,55,region_climatezone,zero_truncated,-0.6401194940570774,3,1,1.5733000000000001,Europe,Cold_Dry_Summer,climate,-0.6401194940570774,0
thinning,NA,500,55,region_climatezone,zero_truncated,-0.7028562720424958,29,1,9.1868,Europe,Cold_Without_dry_season_Cold_Summer,climate,-0.6171081785201237,0.08574809352237212
thinning,NA,500,55,region_climatezone,zero_truncated,-0.6206153782628743,39,1,14.5309,Europe,Cold_Without_dry_season_Warm_Summer,climate,-0.6210554945342329,4.4011627135864817e-4
thinning,NA,500,55,region_climatezone,zero_truncated,-0.738671173550227,11,1,4.7335,Europe,Polar,climate,-0.663897788468093,0.07477338508213405
thinning,NA,500,55,region_climatezone,zero_truncated,-0.6711134986719193,10,1,3.3507,Europe,Temperate_Dry_Summer,climate,-0.6694046988164635,0.0017087998554558004
thinning,NA,500,55,region_climatezone,zero_truncated,-0.43031296419607645,31,1,11.7138,Europe,Temperate_Without_dry_season,climate,-0.3337292229334277,0.09658374126264874
thinning,NA,500,55,region_climatezone,zero_truncated,-0.42961165048543687,5,1,1.4832,Latin America,Arid,climate,-0.42961165048543687,0
thinning,NA,500,55,region_climatezone,zero_truncated,-0.8991546789262939,2,1,0.6743,Latin America,Cold_Dry_Summer,climate,-0.8991546789262939,0
thinning,NA,500,55,region_climatezone,zero_truncated,-0.5880743194584475,14,1,6.2486999999999995,Latin America,Polar,climate,-0.6210712323158315,0.03299691285738404
thinning,NA,500,55,region_climatezone,zero_truncated,-0.8487641950567802,5,1,1.4969999999999999,Latin America,Temperate_Dry_Summer,climate,-0.8561358414144956,0.007371646357715367
thinning,NA,500,55,region_climatezone,zero_truncated,-0.47918061320123173,2,1,0.7469,Latin America,Temperate_Dry_Winter,climate,-0.47918061320123173,0
thinning,NA,500,55,region_climatezone,zero_truncated,-0.31631542495300286,11,1,4.0428,Latin America,Temperate_Without_dry_season,climate,-0.4435307588216925,0.12721533386868966
thinning,NA,500,55,region_climatezone,zero_truncated,-0.4742718964474948,13,1,5.6242,Latin America,Tropical,climate,-0.38438050133200397,0.08989139511549082
thinning,NA,500,55,region_climatezone,zero_truncated,-0.3860062702019588,13,1,4.1147,North America,Arid,climate,-0.27049545535555164,0.11551081484640718
thinning,NA,500,55,region_climatezone,zero_truncated,-0.36634317672830513,25,1,8.1713,North America,Cold_Dry_Summer,climate,-0.39664950443308206,0.030306327704776925
thinning,NA,500,55,region_climatezone,zero_truncated,-0.5932005604565831,64,1,24.3373,North America,Cold_Without_dry_season_Cold_Summer,climate,-0.5846148555971161,0.00858570485946697
thinning,NA,500,55,region_climatezone,zero_truncated,-0.40014151777817086,19,1,7.9142,North America,Cold_Without_dry_season_Hot_Summer,climate,-0.4288192331101643,0.028677715331993425
thinning,NA,500,55,region_climatezone,zero_truncated,-0.36527590582124997,48,1,20.2551,North America,Cold_Without_dry_season_Warm_Summer,climate,-0.40324746733790584,0.03797156151665587
thinning,NA,500,55,region_climatezone,zero_truncated,-0.709288156912071,24,1,7.6323,North America,Polar,climate,-0.7125939819745354,0.0033058250624643515
thinning,NA,500,55,region_climatezone,zero_truncated,-0.41954150901402176,5,1,1.3479,North America,Temperate_Dry_Summer,climate,-0.4251882789416391,0.005646769927617312
thinning,NA,500,55,region_climatezone,zero_truncated,-0.33650573618711654,27,1,9.6667,North America,Temperate_Without_dry_season,climate,-0.23019527652467106,0.10631045966244548
thinning,NA,500,55,region_climatezone,zero_truncated,-0.5152041702867072,1,1,0.3453,Oceania,Arid,climate,-0.5152041702867072,0
thinning,NA,500,55,region_climatezone,zero_truncated,-1,1,1,0.0375,Oceania,Cold_Without_dry_season_Cold_Summer,climate,-1,0
thinning,NA,500,55,region_climatezone,zero_truncated,-0.3098751418842225,1,1,0.2643,Oceania,Temperate_Dry_Winter,climate,-0.3098751418842225,0
thinning,NA,500,55,region_climatezone,zero_truncated,-0.4912636528898303,13,1,6.6561,Oceania,Temperate_Without_dry_season,climate,-0.37249783923941227,0.11876581365041805
thinning,NA,500,55,region_climatezone,zero_truncated,-0.5371924746743849,3,1,1.3820000000000001,Oceania,Tropical,climate,-0.31738148984198644,0.21981098483239847
thinning,NA,500,56,overall,signed,-0.5615329136429202,496,38,178.862,All,All,climate,-0.5285855289613305,0.03294738468158975
thinning,NA,500,56,region,signed,-0.7113644809296983,82,10,29.601,Asia,All,climate,-0.7139507847316411,0.002586303801942802
thinning,NA,500,56,region,signed,-0.6067318991773988,116,7,41.697,Europe,All,climate,-0.5782751009177085,0.028456798259690275
thinning,NA,500,56,region,signed,-0.6189446149202676,54,7,19.879,Latin America,All,climate,-0.5761872224120259,0.04275739250824173
thinning,NA,500,56,region,signed,-0.47884775135148955,222,8,78.247,North America,All,climate,-0.4670971615124708,0.011750589839018721
thinning,NA,500,56,region,signed,-0.4565056155965246,22,6,9.438,Oceania,All,climate,-0.37655536529680367,0.07995025029972092
thinning,NA,500,56,region_climatezone,signed,-0.5731537940379404,18,1,5.904,Asia,Arid,climate,-0.5800100033344447,0.006856209296504323
thinning,NA,500,56,region_climatezone,signed,-1.181691772885284,3,1,0.863,Asia,Cold_Dry_Summer,climate,-1.126734842951059,0.05495692993422496
thinning,NA,500,56,region_climatezone,signed,-0.7948004201680673,16,1,5.712,Asia,Cold_Dry_Winter,climate,-0.7646891607959462,0.030111259372121113
thinning,NA,500,56,region_climatezone,signed,-0.8188966116420504,6,1,2.302,Asia,Cold_Without_dry_season_Cold_Summer,climate,-0.8277339642481598,0.008837352606109405
thinning,NA,500,56,region_climatezone,signed,0.009259259259259203,1,1,0.216,Asia,Cold_Without_dry_season_Hot_Summer,human,0.009259259259259203,0
thinning,NA,500,56,region_climatezone,signed,-0.7906427709805273,15,1,5.803,Asia,Cold_Without_dry_season_Warm_Summer,climate,-0.7877854846895619,0.0028572862909653773
thinning,NA,500,56,region_climatezone,signed,-0.6264685067232838,8,1,2.826,Asia,Polar,climate,-0.6596424384525206,0.03317393172923677
thinning,NA,500,56,region_climatezone,signed,-1.0125202374527793,5,1,1.853,Asia,Temperate_Dry_Summer,climate,-1.0125202374527793,0
thinning,NA,500,56,region_climatezone,signed,0.14071618037135283,4,1,1.508,Asia,Temperate_Dry_Winter,human,0.007591504744690476,0.13312467562666236
thinning,NA,500,56,region_climatezone,signed,-0.8446442234123949,6,1,2.614,Asia,Temperate_Without_dry_season,climate,-0.8193251533742331,0.025319070038161806
thinning,NA,500,56,region_climatezone,signed,-1.0722855935783693,7,1,2.367,Europe,Arid,climate,-1.0722855935783693,0
thinning,NA,500,56,region_climatezone,signed,-0.6625,3,1,1.552,Europe,Cold_Dry_Summer,climate,-0.6625,0
thinning,NA,500,56,region_climatezone,signed,-0.6315660685154976,21,1,6.13,Europe,Cold_Without_dry_season_Cold_Summer,climate,-0.6500885065681189,0.018522438052621326
thinning,NA,500,56,region_climatezone,signed,-0.6955342767562072,33,1,11.801,Europe,Cold_Without_dry_season_Warm_Summer,climate,-0.6510013065175951,0.044532970238612024
thinning,NA,500,56,region_climatezone,signed,-0.6964249233912156,10,1,3.916,Europe,Polar,climate,-0.6662854349951124,0.030139488396103253
thinning,NA,500,56,region_climatezone,signed,-0.748158379373849,10,1,3.258,Europe,Temperate_Dry_Summer,climate,-0.6676690029391815,0.08048937643466747
thinning,NA,500,56,region_climatezone,signed,-0.35417028327941297,32,1,12.673,Europe,Temperate_Without_dry_season,climate,-0.33982598208132325,0.014344301198089715
thinning,NA,500,56,region_climatezone,signed,-0.4712699514226232,5,1,1.441,Latin America,Arid,climate,-0.4712699514226232,0
thinning,NA,500,56,region_climatezone,signed,-0.8982222222222221,2,1,0.675,Latin America,Cold_Dry_Summer,climate,-0.8982222222222221,0
