sensitivity_type,omitted_group,distance_km,repetition,aggregation_level,profile,importance_balance,n_records,n_strata,weight_sum,region,climatezone,ranking,unthinned_balance,absolute_deviation
thinning,NA,250,65,region_climatezone,signed,-0.3257782101167315,25,1,11.308,Europe,Cold_Without_dry_season_Warm_Summer,climate,-0.30475901206937894,0.021019198047352583
thinning,NA,250,65,region_climatezone,signed,-0.36956753870795517,8,1,3.746,Europe,Polar,climate,-0.2810317833098481,0.08853575539810704
thinning,NA,250,65,region_climatezone,signed,-0.4674468851278358,6,1,2.777,Europe,Temperate_Dry_Summer,climate,-0.3462449255751015,0.12120195955273427
thinning,NA,250,65,region_climatezone,signed,-0.23490525409130059,19,1,9.288,Europe,Temperate_Without_dry_season,climate,-0.2235543675511305,0.01135088654017008
thinning,NA,250,65,region_climatezone,signed,-0.2733866011063307,4,1,1.627,Latin America,Arid,climate,-0.20252690687880207,0.07085969422752861
thinning,NA,250,65,region_climatezone,signed,-0.31910739191073917,2,1,0.717,Latin America,Cold_Dry_Summer,climate,-0.31910739191073917,0
thinning,NA,250,65,region_climatezone,signed,-0.33915470494417865,9,1,3.762,Latin America,Polar,climate,-0.4060151802656547,0.06686047532147604
thinning,NA,250,65,region_climatezone,signed,-0.4104046242774566,4,1,1.73,Latin America,Temperate_Dry_Summer,climate,-0.5460759493670886,0.13567132508963198
thinning,NA,250,65,region_climatezone,signed,-0.21195542046605878,2,1,0.987,Latin America,Temperate_Dry_Winter,climate,-0.21195542046605878,0
thinning,NA,250,65,region_climatezone,signed,-0.4459594696022017,8,1,3.997,Latin America,Temperate_Without_dry_season,climate,-0.34384168704156487,0.1021177825606368
thinning,NA,250,65,region_climatezone,signed,-0.11120224982423246,9,1,4.267,Latin America,Tropical,climate,-0.20289893617021273,0.09169668634598027
thinning,NA,250,65,region_climatezone,signed,0.009276139410187683,13,1,3.73,North America,Arid,human,-0.09695403359793242,0.1062301730081201
thinning,NA,250,65,region_climatezone,signed,-0.1013752455795678,20,1,7.635,North America,Cold_Dry_Summer,climate,-0.19629223562244594,0.09491699004287814
thinning,NA,250,65,region_climatezone,signed,-0.3326115337865214,45,1,22.213,North America,Cold_Without_dry_season_Cold_Summer,climate,-0.3209002701449831,0.011711263641538294
thinning,NA,250,65,region_climatezone,signed,-0.2777028407929696,10,1,4.893,North America,Cold_Without_dry_season_Hot_Summer,climate,-0.258062029563798,0.019640811229171606
thinning,NA,250,65,region_climatezone,signed,-0.17904614989073148,34,1,15.558,North America,Cold_Without_dry_season_Warm_Summer,climate,-0.24718482540730438,0.0681386755165729
thinning,NA,250,65,region_climatezone,signed,-0.43474791859389456,21,1,8.648,North America,Polar,climate,-0.4256883067336428,0.009059611860251782
thinning,NA,250,65,region_climatezone,signed,0.06345744680851065,5,1,1.88,North America,Temperate_Dry_Summer,human,0.013522825150732137,0.04993462165777851
thinning,NA,250,65,region_climatezone,signed,-0.14464786101251634,15,1,5.353,North America,Temperate_Without_dry_season,climate,-0.1578478914738199,0.013200030461303552
thinning,NA,250,65,region_climatezone,signed,-0.23106575963718817,1,1,0.441,Oceania,Arid,climate,-0.23106575963718817,0
thinning,NA,250,65,region_climatezone,signed,-0.18768115942028984,1,1,0.138,Oceania,Cold_Without_dry_season_Cold_Summer,climate,-0.18768115942028984,0
thinning,NA,250,65,region_climatezone,signed,-0.17417840375586852,1,1,0.639,Oceania,Cold_Without_dry_season_Warm_Summer,climate,-0.030684699915469144,0.14349370384039936
thinning,NA,250,65,region_climatezone,signed,-0.5269406392694064,1,1,0.219,Oceania,Temperate_Dry_Summer,climate,-0.5269406392694064,0
thinning,NA,250,65,region_climatezone,signed,-0.012820512820512832,1,1,0.312,Oceania,Temperate_Dry_Winter,climate,-0.012820512820512832,0
thinning,NA,250,65,region_climatezone,signed,-0.0777593085106383,7,1,3.008,Oceania,Temperate_Without_dry_season,climate,-0.2920142568153357,0.21425494830469743
thinning,NA,250,65,region_climatezone,signed,-0.2593905817174515,4,1,1.8050000000000002,Oceania,Tropical,climate,-0.2593905817174515,0
thinning,NA,250,65,overall,zero_truncated,-0.4812816772458263,366,39,91.3116,All,All,climate,-0.4767035948531674,0.004578082392658944
thinning,NA,250,65,region,zero_truncated,-0.6224371471896224,67,10,15.6954,Asia,All,climate,-0.6007264841916491,0.021710662997973307
thinning,NA,250,65,region,zero_truncated,-0.5705136353413969,82,7,20.4542,Europe,All,climate,-0.5205549299021911,0.049958705439205775
thinning,NA,250,65,region,zero_truncated,-0.5206048915342005,38,7,9.6943,Latin America,All,climate,-0.540289631976551,0.019684740442350468
thinning,NA,250,65,region,zero_truncated,-0.39259745203714924,163,8,41.7667,North America,All,climate,-0.42431683537940396,0.031719383342254714
thinning,NA,250,65,region,zero_truncated,-0.28732774925695753,16,7,3.701,Oceania,All,climate,-0.42363382665782195,0.13630607740086442
thinning,NA,250,65,region_climatezone,zero_truncated,-0.5554930844484426,15,1,3.5572,Asia,Arid,climate,-0.5609479064484485,0.00545482200000591
thinning,NA,250,65,region_climatezone,zero_truncated,-1,4,1,0.9088999999999999,Asia,Cold_Dry_Summer,climate,-1,0
thinning,NA,250,65,region_climatezone,zero_truncated,-0.6403906393956146,12,1,2.7135,Asia,Cold_Dry_Winter,climate,-0.6212127798304716,0.019177859565142952
thinning,NA,250,65,region_climatezone,zero_truncated,-0.841903124104328,6,1,1.7445,Asia,Cold_Without_dry_season_Cold_Summer,climate,-0.8063029121049599,0.035600211999368137
thinning,NA,250,65,region_climatezone,zero_truncated,0.2971830985915493,1,1,0.14200000000000002,Asia,Cold_Without_dry_season_Hot_Summer,human,0.2971830985915493,0
thinning,NA,250,65,region_climatezone,zero_truncated,-0.7931350580566306,9,1,1.9636,Asia,Cold_Without_dry_season_Warm_Summer,climate,-0.7443992213767475,0.04873583667988313
thinning,NA,250,65,region_climatezone,zero_truncated,-0.6291176470588236,7,1,1.3599999999999999,Asia,Polar,climate,-0.5398557258791704,0.08926192117965315
thinning,NA,250,65,region_climatezone,zero_truncated,-0.7178378378378378,4,1,0.74,Asia,Temperate_Dry_Summer,climate,-0.7178378378378378,0
thinning,NA,250,65,region_climatezone,zero_truncated,-0.23678646934460884,5,1,1.5136,Asia,Temperate_Dry_Winter,climate,-0.07145414556800161,0.16533232377660723
thinning,NA,250,65,region_climatezone,zero_truncated,-0.3970154928238761,4,1,1.0520999999999998,Asia,Temperate_Without_dry_season,climate,-0.6169011675148613,0.21988567469098524
thinning,NA,250,65,region_climatezone,zero_truncated,-0.8989456387785844,4,1,0.7303,Europe,Arid,climate,-0.9195247860830209,0.02057914730443655
thinning,NA,250,65,region_climatezone,zero_truncated,-1,1,1,0.2842,Europe,Cold_Dry_Summer,climate,-1,0
thinning,NA,250,65,region_climatezone,zero_truncated,-0.5873389102419172,19,1,4.423,Europe,Cold_Without_dry_season_Cold_Summer,climate,-0.5773569313408167,0.00998197890110053
thinning,NA,250,65,region_climatezone,zero_truncated,-0.6212421684421123,25,1,5.6981,Europe,Cold_Without_dry_season_Warm_Summer,climate,-0.558407071598112,0.06283509684400035
thinning,NA,250,65,region_climatezone,zero_truncated,-0.5834551552154097,8,1,2.3258,Europe,Polar,climate,-0.5515808153925186,0.03187433982289112
thinning,NA,250,65,region_climatezone,zero_truncated,-0.6460208432022738,6,1,1.6887999999999999,Europe,Temperate_Dry_Summer,climate,-0.5984064769003405,0.047614366301933275
thinning,NA,250,65,region_climatezone,zero_truncated,-0.40403469079939663,19,1,5.304,Europe,Temperate_Without_dry_season,climate,-0.3707139376017049,0.03332075319769173
thinning,NA,250,65,region_climatezone,zero_truncated,-0.4283655825442569,4,1,0.9716,Latin America,Arid,climate,-0.33869616222557397,0.08966942031868291
thinning,NA,250,65,region_climatezone,zero_truncated,-0.6697892271662763,2,1,0.3416,Latin America,Cold_Dry_Summer,climate,-0.6697892271662763,0
thinning,NA,250,65,region_climatezone,zero_truncated,-0.5695497305690017,9,1,2.1898,Latin America,Polar,climate,-0.6065492433639297,0.03699951279492797
thinning,NA,250,65,region_climatezone,zero_truncated,-0.6571657165716571,4,1,0.9999,Latin America,Temperate_Dry_Summer,climate,-0.8191655394860056,0.16199982291434845
thinning,NA,250,65,region_climatezone,zero_truncated,-0.3694807488519958,2,1,0.5662,Latin America,Temperate_Dry_Winter,climate,-0.3694807488519958,0
thinning,NA,250,65,region_climatezone,zero_truncated,-0.8190274077753195,8,1,2.2147,Latin America,Temperate_Without_dry_season,climate,-0.6112840246731934,0.20774338310212603
thinning,NA,250,65,region_climatezone,zero_truncated,-0.19684712715204314,9,1,2.4105,Latin America,Tropical,climate,-0.3323388759706927,0.1354917488186496
thinning,NA,250,65,region_climatezone,zero_truncated,-0.04547936001343804,13,1,2.3813,North America,Arid,climate,-0.2069857262804366,0.16150636626699855
thinning,NA,250,65,region_climatezone,zero_truncated,-0.14154105872422526,20,1,4.1465,North America,Cold_Dry_Summer,climate,-0.33555022950181745,0.1940091707775922
thinning,NA,250,65,region_climatezone,zero_truncated,-0.5609324421881186,45,1,12.882299999999999,North America,Cold_Without_dry_season_Cold_Summer,climate,-0.5480167937244503,0.012915648463668217
thinning,NA,250,65,region_climatezone,zero_truncated,-0.42941472413214826,10,1,2.9815,North America,Cold_Without_dry_season_Hot_Summer,climate,-0.41807790961045194,0.011336814521696326
thinning,NA,250,65,region_climatezone,zero_truncated,-0.2683871611840463,34,1,10.0165,North America,Cold_Without_dry_season_Warm_Summer,climate,-0.375860025439408,0.10747286425536168
thinning,NA,250,65,region_climatezone,zero_truncated,-0.7139034878165313,21,1,5.2325,North America,Polar,climate,-0.7392123018986348,0.025308814082103503
thinning,NA,250,65,region_climatezone,zero_truncated,0.05946462715105163,5,1,1.046,North America,Temperate_Dry_Summer,human,-0.0406641407437797,0.10012876789483133
thinning,NA,250,65,region_climatezone,zero_truncated,-0.270867828966592,15,1,3.0801,North America,Temperate_Without_dry_season,climate,-0.2849129215315374,0.014045092564945405
thinning,NA,250,65,region_climatezone,zero_truncated,-0.41405932547744817,1,1,0.24609999999999999,Oceania,Arid,climate,-0.41405932547744817,0
thinning,NA,250,65,region_climatezone,zero_truncated,-0.7595307917888563,1,1,0.0341,Oceania,Cold_Without_dry_season_Cold_Summer,climate,-0.7595307917888563,0
thinning,NA,250,65,region_climatezone,zero_truncated,-0.3751263902932255,1,1,0.29669999999999996,Oceania,Cold_Without_dry_season_Warm_Summer,climate,-0.07461459403905447,0.300511796254171
thinning,NA,250,65,region_climatezone,zero_truncated,-0.7936726272352133,1,1,0.14539999999999997,Oceania,Temperate_Dry_Summer,climate,-0.7936726272352133,0
thinning,NA,250,65,region_climatezone,zero_truncated,-0.02277904328018225,1,1,0.1756,Oceania,Temperate_Dry_Winter,climate,-0.02277904328018225,0
thinning,NA,250,65,region_climatezone,zero_truncated,-0.12543572692658336,7,1,1.8647,Oceania,Temperate_Without_dry_season,climate,-0.4390901106099177,0.3136543836833343
thinning,NA,250,65,region_climatezone,zero_truncated,-0.5019181585677749,4,1,0.9384,Oceania,Tropical,climate,-0.5019181585677749,0
thinning,NA,250,66,overall,signed,-0.3113074461416647,353,39,151.555,All,All,climate,-0.2831586544625833,0.02814879167908141
thinning,NA,250,66,region,signed,-0.38642540845930673,65,10,26.196,Asia,All,climate,-0.36401346480067853,0.022411943658628197
thinning,NA,250,66,region,signed,-0.32758499919176676,80,7,37.118,Europe,All,climate,-0.2917575194770737,0.03582747971469308
thinning,NA,250,66,region,signed,-0.30757396449704144,37,7,14.365,Latin America,All,climate,-0.33702578705900965,0.02945182256196821
thinning,NA,250,66,region,signed,-0.2767892317793828,156,8,67.012,North America,All,climate,-0.25809641479910733,0.018692816980275473
thinning,NA,250,66,region,signed,-0.2814102564102564,15,7,6.864,Oceania,All,climate,-0.26128185648180124,0.020128399928455165
thinning,NA,250,66,region_climatezone,signed,-0.39671027318199303,14,1,5.198,Asia,Arid,climate,-0.3649708360337006,0.031739437148292415
thinning,NA,250,66,region_climatezone,signed,-0.5931665649786455,4,1,1.639,Asia,Cold_Dry_Summer,climate,-0.5931665649786455,0
thinning,NA,250,66,region_climatezone,signed,-0.41253599114064227,12,1,4.515,Asia,Cold_Dry_Winter,climate,-0.3860237682594702,0.026512222881172054
thinning,NA,250,66,region_climatezone,signed,-0.4809240924092409,6,1,3.0300000000000002,Asia,Cold_Without_dry_season_Cold_Summer,climate,-0.5073347662547018,0.026410673845460864
thinning,NA,250,66,region_climatezone,signed,0.16045627376425856,1,1,0.263,Asia,Cold_Without_dry_season_Hot_Summer,human,0.16045627376425856,0
thinning,NA,250,66,region_climatezone,signed,-0.4511337868480726,9,1,3.528,Asia,Cold_Without_dry_season_Warm_Summer,climate,-0.41254848719937937,0.03858529964869323
thinning,NA,250,66,region_climatezone,signed,-0.36430583501006036,7,1,2.485,Asia,Polar,climate,-0.3160415610745058,0.04826427393555455
thinning,NA,250,66,region_climatezone,signed,-0.3458020050125313,4,1,1.596,Asia,Temperate_Dry_Summer,climate,-0.3458020050125313,0
thinning,NA,250,66,region_climatezone,signed,0.05399690562145438,4,1,1.939,Asia,Temperate_Dry_Winter,human,-0.044285714285714275,0.09828261990716866
thinning,NA,250,66,region_climatezone,signed,-0.4327508736894658,4,1,2.003,Asia,Temperate_Without_dry_season,climate,-0.3691213180229655,0.0636295556665003
thinning,NA,250,66,region_climatezone,signed,-0.5020113136392207,4,1,1.591,Europe,Arid,climate,-0.5403057419835944,0.03829442834437369
thinning,NA,250,66,region_climatezone,signed,-0.5421245421245421,1,1,0.546,Europe,Cold_Dry_Summer,climate,-0.5421245421245421,0
thinning,NA,250,66,region_climatezone,signed,-0.27831804619294953,21,1,9.049,Europe,Cold_Without_dry_season_Cold_Summer,climate,-0.3158885412303826,0.037570495037433094
thinning,NA,250,66,region_climatezone,signed,-0.21896840240181117,23,1,10.159,Europe,Cold_Without_dry_season_Warm_Summer,climate,-0.30475901206937894,0.08579060966756777
thinning,NA,250,66,region_climatezone,signed,-0.3303492375799312,8,1,4.066,Europe,Polar,climate,-0.2810317833098481,0.04931745427008305
thinning,NA,250,66,region_climatezone,signed,-0.5019730660820545,6,1,3.193,Europe,Temperate_Dry_Summer,climate,-0.3462449255751015,0.155728140506953
thinning,NA,250,66,region_climatezone,signed,-0.39647639182522904,17,1,8.514,Europe,Temperate_Without_dry_season,climate,-0.2235543675511305,0.17292202427409853
thinning,NA,250,66,region_climatezone,signed,-0.22098009188361406,4,1,1.306,Latin America,Arid,climate,-0.20252690687880207,0.018453185004811995
thinning,NA,250,66,region_climatezone,signed,-0.31910739191073917,2,1,0.717,Latin America,Cold_Dry_Summer,climate,-0.31910739191073917,0
thinning,NA,250,66,region_climatezone,signed,-0.36061372983233153,8,1,3.161,Latin America,Polar,climate,-0.4060151802656547,0.045401450433323165
thinning,NA,250,66,region_climatezone,signed,-0.4212894560107454,4,1,1.489,Latin America,Temperate_Dry_Summer,climate,-0.5460759493670886,0.12478649335634318
thinning,NA,250,66,region_climatezone,signed,-0.21195542046605878,2,1,0.987,Latin America,Temperate_Dry_Winter,climate,-0.21195542046605878,0
thinning,NA,250,66,region_climatezone,signed,-0.42626956853760983,8,1,2.6189999999999998,Latin America,Temperate_Without_dry_season,climate,-0.34384168704156487,0.08242788149604496
thinning,NA,250,66,region_climatezone,signed,-0.19777288301517373,9,1,4.086,Latin America,Tropical,climate,-0.20289893617021273,0.005126053155039001
thinning,NA,250,66,region_climatezone,signed,-0.20660624850942044,12,1,4.193,North America,Arid,climate,-0.09695403359793242,0.10965221491148802
thinning,NA,250,66,region_climatezone,signed,-0.24858713914770125,18,1,6.547,North America,Cold_Dry_Summer,climate,-0.19629223562244594,0.052294903525255315
thinning,NA,250,66,region_climatezone,signed,-0.35096890283288734,46,1,21.674,North America,Cold_Without_dry_season_Cold_Summer,climate,-0.3209002701449831,0.030068632687904218
thinning,NA,250,66,region_climatezone,signed,-0.18449014567266495,10,1,4.668,North America,Cold_Without_dry_season_Hot_Summer,climate,-0.258062029563798,0.07357188389113303
thinning,NA,250,66,region_climatezone,signed,-0.1726306394027913,30,1,12.324,North America,Cold_Without_dry_season_Warm_Summer,climate,-0.24718482540730438,0.07455418600451308
thinning,NA,250,66,region_climatezone,signed,-0.4278513961192617,21,1,8.452,North America,Polar,climate,-0.4256883067336428,0.0021630893856189326
thinning,NA,250,66,region_climatezone,signed,-0.12133273703041146,5,1,2.2359999999999998,North America,Temperate_Dry_Summer,climate,0.013522825150732137,0.13485556218114358
thinning,NA,250,66,region_climatezone,signed,-0.22713211910956924,14,1,6.918,North America,Temperate_Without_dry_season,climate,-0.1578478914738199,0.06928422763574935
thinning,NA,250,66,region_climatezone,signed,-0.23106575963718817,1,1,0.441,Oceania,Arid,climate,-0.23106575963718817,0
thinning,NA,250,66,region_climatezone,signed,-0.18768115942028984,1,1,0.138,Oceania,Cold_Without_dry_season_Cold_Summer,climate,-0.18768115942028984,0
thinning,NA,250,66,region_climatezone,signed,0.13786764705882348,1,1,0.544,Oceania,Cold_Without_dry_season_Warm_Summer,human,-0.030684699915469144,0.16855234697429264
thinning,NA,250,66,region_climatezone,signed,-0.5269406392694064,1,1,0.219,Oceania,Temperate_Dry_Summer,climate,-0.5269406392694064,0
thinning,NA,250,66,region_climatezone,signed,-0.012820512820512832,1,1,0.312,Oceania,Temperate_Dry_Winter,climate,-0.012820512820512832,0
