dataset_id,analysis,predictor,Unique,Average.share,Individual,I.perc(%),model_profile,total_adjusted_r_squared
2025,spatial_spd,time,0.1686,0.04730000000000001,0.2159,30.84,human_climate_time,0.7
24048,spatial_spd,human,0.0441,0.030600000000000002,0.0747,43.94,human_climate,0.17
24048,spatial_spd,climate,0.0644,0.030600000000000002,0.095,55.88,human_climate,0.17
24048,spatial_spd,human,0.0682,0.017,0.0852,54.27,human_climate_time,0.157
24048,spatial_spd,climate,-0.0594,0.091,0.0316,20.13,human_climate_time,0.157
24048,spatial_spd,time,-0.0126,0.0528,0.0402,25.61,human_climate_time,0.157
1003,spatial_spd,human,-0.0364,0.06,0.0236,8.03,human_climate,0.294
1003,spatial_spd,climate,0.2108,0.06009999999999999,0.2709,92.14,human_climate,0.294
1003,spatial_spd,human,-0.053900000000000003,0.0517,-0.0022,-0.56,human_climate_time,0.393
1003,spatial_spd,climate,0.1024,0.0972,0.1996,50.79,human_climate_time,0.393
1003,spatial_spd,time,0.0981,0.0971,0.1952,49.67,human_climate_time,0.393
3563,spatial_spd,human,0.0049,0.024,0.0289,12.51,human_climate,0.231
3563,spatial_spd,climate,0.1785,0.02400000000000002,0.2025,87.66,human_climate,0.231
3563,spatial_spd,human,-0.0124,0.0275,0.0151,4.35,human_climate_time,0.347
3563,spatial_spd,climate,0.1516,0.032299999999999995,0.1839,53,human_climate_time,0.347
3563,spatial_spd,time,0.1156,0.0324,0.148,42.65,human_climate_time,0.347
46292,spatial_spd,human,-0.0055,-0.0327,-0.0382,-7.62,human_climate,0.501
46292,spatial_spd,climate,0.5722,-0.03270000000000006,0.5395,107.68,human_climate,0.501
46292,spatial_spd,human,-0.0351,-0.0063,-0.0414,-7.83,human_climate_time,0.529
46292,spatial_spd,climate,0.2001,0.16499999999999998,0.3651,69.02,human_climate_time,0.529
46292,spatial_spd,time,0.0281,0.17759999999999998,0.2057,38.88,human_climate_time,0.529
834,spatial_spd,human,-0.0413,0.1962,0.1549,24.32,human_climate,0.637
834,spatial_spd,climate,0.2856,0.19619999999999999,0.4818,75.64,human_climate,0.637
834,spatial_spd,human,-0.0423,0.1413,0.099,15.57,human_climate_time,0.636
834,spatial_spd,climate,-0.014,0.2906,0.2766,43.49,human_climate_time,0.636
834,spatial_spd,time,-0.0011,0.2611,0.26,40.88,human_climate_time,0.636
835,spatial_spd,human,-0.1209,0.08929999999999999,-0.0316,26.55,human_climate,-0.119
835,spatial_spd,climate,-0.1764,0.0893,-0.0871,73.19,human_climate,-0.119
835,spatial_spd,human,-0.0675,0.0391,-0.0284,167.06,human_climate_time,-0.017
835,spatial_spd,climate,-0.1595,0.057300000000000004,-0.1022,601.18,human_climate_time,-0.017
835,spatial_spd,time,0.1015,0.011899999999999994,0.1134,-667.06,human_climate_time,-0.017
20279,spatial_spd,human,0.1369,6.000000000000172e-4,0.1375,26.7,human_climate,0.515
20279,spatial_spd,climate,0.3771,7.000000000000339e-4,0.3778,73.36,human_climate,0.515
20279,spatial_spd,human,0.1061,0.007099999999999995,0.1132,20.32,human_climate_time,0.557
20279,spatial_spd,climate,0.2547,0.0529,0.3076,55.22,human_climate_time,0.557
20279,spatial_spd,time,0.0412,0.0946,0.1358,24.38,human_climate_time,0.557
4415,spatial_spd,human,0.002,0.017300000000000003,0.0193,7.6,human_climate,0.254
4415,spatial_spd,climate,0.2173,0.01730000000000001,0.2346,92.36,human_climate,0.254
4415,spatial_spd,human,3e-4,0.020399999999999998,0.0207,8.73,human_climate_time,0.237
4415,spatial_spd,climate,-0.0536,0.155,0.1014,42.78,human_climate_time,0.237
4415,spatial_spd,time,-0.0165,0.13169999999999998,0.1152,48.61,human_climate_time,0.237
20012,spatial_spd,human,0.2305,-0.0199,0.2106,105.83,human_climate,0.199
20012,spatial_spd,climate,0.0084,-0.0199,-0.0115,-5.78,human_climate,0.199
20012,spatial_spd,human,0.0607,0.0748,0.1355,36.62,human_climate_time,0.37
20012,spatial_spd,climate,0.0149,-0.0133,0.0016,0.43,human_climate_time,0.37
20012,spatial_spd,time,0.1708,0.06209999999999999,0.2329,62.95,human_climate_time,0.37
24080,spatial_spd,human,-0.0144,0.0235,0.0091,2.26,human_climate,0.403
24080,spatial_spd,climate,0.3707,0.023400000000000032,0.3941,97.79,human_climate,0.403
24080,spatial_spd,human,-0.0102,0.020700000000000003,0.0105,2.21,human_climate_time,0.476
24080,spatial_spd,climate,0.1176,0.14930000000000004,0.2669,56.07,human_climate_time,0.476
24080,spatial_spd,time,0.0726,0.1257,0.1983,41.66,human_climate_time,0.476
279,spatial_spd,human,-0.0216,0.0082,-0.0134,-335,human_climate,0.004
279,spatial_spd,climate,0.0096,0.0082,0.0178,445,human_climate,0.004
279,spatial_spd,human,-0.0479,0.028099999999999997,-0.0198,-38.08,human_climate_time,0.052
279,spatial_spd,climate,-0.1766,0.1081,-0.0685,-131.73,human_climate_time,0.052
279,spatial_spd,time,0.0472,0.0927,0.1399,269.04,human_climate_time,0.052
2004,spatial_spd,human,-0.0076,0.052500000000000005,0.0449,7.84,human_climate,0.573
2004,spatial_spd,climate,0.4751,0.052499999999999936,0.5276,92.08,human_climate,0.573
2004,spatial_spd,human,0.0445,0.0085,0.053,7.96,human_climate_time,0.666
2004,spatial_spd,climate,0.2011,0.17159999999999997,0.3727,55.96,human_climate_time,0.666
2004,spatial_spd,time,0.0931,0.14679999999999999,0.2399,36.02,human_climate_time,0.666
15101,spatial_spd,human,-0.048,-0.0030999999999999986,-0.0511,-24.1,human_climate,0.212
15101,spatial_spd,climate,0.2663,-0.0030000000000000027,0.2633,124.2,human_climate,0.212
15101,spatial_spd,human,-0.0387,-0.006200000000000004,-0.0449,-15.48,human_climate_time,0.29
15101,spatial_spd,climate,0.1088,0.0773,0.1861,64.17,human_climate_time,0.29
15101,spatial_spd,time,0.0781,0.0711,0.1492,51.45,human_climate_time,0.29
3774,spatial_spd,human,0.0082,0.0284,0.0366,10.17,human_climate,0.36
3774,spatial_spd,climate,0.2954,0.02839999999999998,0.3238,89.94,human_climate,0.36
3774,spatial_spd,human,-0.0049,0.027499999999999997,0.0226,5.11,human_climate_time,0.442
3774,spatial_spd,climate,0.0519,0.1427,0.1946,44.03,human_climate_time,0.442
3774,spatial_spd,time,0.0817,0.1433,0.225,50.9,human_climate_time,0.442
1771,spatial_spd,human,-0.0488,0.0019000000000000059,-0.0469,2345,human_climate,-0.002
1771,spatial_spd,climate,0.0429,0.001799999999999996,0.0447,-2235,human_climate,-0.002
1771,spatial_spd,human,-0.014,-0.0147,-0.0287,-9.47,human_climate_time,0.303
1771,spatial_spd,climate,0.1376,-0.044700000000000004,0.0929,30.66,human_climate_time,0.303
1771,spatial_spd,time,0.305,-0.06639999999999999,0.2386,78.75,human_climate_time,0.303
15967,spatial_spd,human,0.2441,0.0305,0.2746,73.62,human_climate,0.373
15967,spatial_spd,climate,0.0683,0.0305,0.0988,26.49,human_climate,0.373
15967,spatial_spd,human,0.1032,0.09799999999999999,0.2012,55.27,human_climate_time,0.364
15967,spatial_spd,climate,0.021,0.051199999999999996,0.0722,19.84,human_climate_time,0.364
15967,spatial_spd,time,-0.0096,0.0999,0.0903,24.81,human_climate_time,0.364
1607,spatial_spd,human,-0.0175,0.078,0.0605,14.2,human_climate,0.426
1607,spatial_spd,climate,0.2876,0.07799999999999996,0.3656,85.82,human_climate,0.426
1607,spatial_spd,human,-0.0312,0.0612,0.03,6.22,human_climate_time,0.482
1607,spatial_spd,climate,0.1574,0.11949999999999997,0.2769,57.45,human_climate_time,0.482
1607,spatial_spd,time,0.056,0.1192,0.1752,36.35,human_climate_time,0.482
17336,spatial_spd,human,0.0652,0.1809,0.2461,47.15,human_climate,0.522
17336,spatial_spd,climate,0.0947,0.1809,0.2756,52.8,human_climate,0.522
17336,spatial_spd,human,-0.0161,0.16290000000000002,0.1468,24.18,human_climate_time,0.607
17336,spatial_spd,climate,0.0398,0.1497,0.1895,31.22,human_climate_time,0.607
17336,spatial_spd,time,0.0848,0.1855,0.2703,44.53,human_climate_time,0.607
987,spatial_spd,human,-0.0374,0.002700000000000001,-0.0347,-8.59,human_climate,0.404
987,spatial_spd,climate,0.4358,0.00269999999999998,0.4385,108.54,human_climate,0.404
987,spatial_spd,human,-0.0331,0.007199999999999998,-0.0259,-5.32,human_climate_time,0.487
987,spatial_spd,climate,0.2053,0.12460000000000002,0.3299,67.74,human_climate_time,0.487
987,spatial_spd,time,0.0837,0.09970000000000001,0.1834,37.66,human_climate_time,0.487
15646,spatial_spd,human,0.1328,0.010300000000000004,0.1431,152.23,human_climate,0.094
15646,spatial_spd,climate,-0.0597,0.010300000000000004,-0.0494,-52.55,human_climate,0.094
15646,spatial_spd,human,0.1593,-0.012499999999999983,0.1468,195.73,human_climate_time,0.075
15646,spatial_spd,climate,-0.1393,0.04050000000000001,-0.0988,-131.73,human_climate_time,0.075
15646,spatial_spd,time,-0.019,0.0456,0.0266,35.47,human_climate_time,0.075
15061,spatial_spd,human,-0.0248,-0.010100000000000001,-0.0349,-11.01,human_climate,0.317
15061,spatial_spd,climate,0.3622,-0.010099999999999998,0.3521,111.07,human_climate,0.317
15061,spatial_spd,human,0.0475,-0.0564,-0.0089,-1.84,human_climate_time,0.484
15061,spatial_spd,climate,0.2595,0.031100000000000017,0.2906,60.04,human_climate_time,0.484
15061,spatial_spd,time,0.1669,0.035500000000000004,0.2024,41.82,human_climate_time,0.484
20609,spatial_spd,human,-0.0325,0.0762,0.0437,25.56,human_climate,0.171
20609,spatial_spd,climate,0.0509,0.0761,0.127,74.27,human_climate,0.171
20609,spatial_spd,human,0.0912,-0.014800000000000008,0.0764,16.64,human_climate_time,0.459
20609,spatial_spd,climate,0.0509,0.047,0.0979,21.33,human_climate_time,0.459
20609,spatial_spd,time,0.2886,-0.0037000000000000366,0.2849,62.07,human_climate_time,0.459
40448,spatial_spd,human,0.0441,-0.0176,0.0265,10.35,human_climate,0.256
40448,spatial_spd,climate,0.2475,-0.017499999999999988,0.23,89.84,human_climate,0.256
40448,spatial_spd,human,0.0308,0.0039000000000000007,0.0347,6.53,human_climate_time,0.531
40448,spatial_spd,climate,0.1391,0.05149999999999999,0.1906,35.89,human_climate_time,0.531
40448,spatial_spd,time,0.2745,0.03109999999999996,0.3056,57.55,human_climate_time,0.531
3046,spatial_spd,human,0.1376,0.09190000000000001,0.2295,93.29,human_climate,0.246
3046,spatial_spd,climate,-0.0753,0.09190000000000001,0.0166,6.75,human_climate,0.246
3046,spatial_spd,human,0.0901,0.0634,0.1535,33.44,human_climate_time,0.459
3046,spatial_spd,climate,0.0328,-0.014400000000000003,0.0184,4.01,human_climate_time,0.459
3046,spatial_spd,time,0.2125,0.07420000000000002,0.2867,62.46,human_climate_time,0.459
1610,spatial_spd,human,0.0022,0.0335,0.0357,31.32,human_climate,0.114
1610,spatial_spd,climate,0.0449,0.03339999999999999,0.0783,68.68,human_climate,0.114
1610,spatial_spd,human,-0.006,0.0419,0.0359,37.4,human_climate_time,0.096
1610,spatial_spd,climate,-0.0637,0.09210000000000002,0.0284,29.58,human_climate_time,0.096
1610,spatial_spd,time,-0.0176,0.049699999999999994,0.0321,33.44,human_climate_time,0.096
331,spatial_spd,human,0.018,0.15680000000000002,0.1748,25.11,human_climate,0.696
331,spatial_spd,climate,0.3647,0.15679999999999994,0.5215,74.93,human_climate,0.696
331,spatial_spd,human,0.0069,0.1098,0.1167,16.72,human_climate_time,0.698
331,spatial_spd,climate,0.1389,0.21720000000000003,0.3561,51.02,human_climate_time,0.698
331,spatial_spd,time,0.0013,0.22340000000000002,0.2247,32.19,human_climate_time,0.698
1711,spatial_spd,human,-0.0511,0.0423,-0.0088,-2.67,human_climate,0.33
1711,spatial_spd,climate,0.2962,0.042300000000000004,0.3385,102.58,human_climate,0.33
1711,spatial_spd,human,-0.0312,0.0336,0.0024,0.78,human_climate_time,0.306
1711,spatial_spd,climate,-0.0257,0.2045,0.1788,58.43,human_climate_time,0.306
1711,spatial_spd,time,-0.0232,0.1484,0.1252,40.92,human_climate_time,0.306
48931,spatial_spd,human,-0.0599,0.041800000000000004,-0.0181,-53.24,human_climate,0.034
48931,spatial_spd,climate,0.0106,0.0417,0.0523,153.82,human_climate,0.034
48931,spatial_spd,human,-0.0289,0.027899999999999998,-0.001,-0.28,human_climate_time,0.358
48931,spatial_spd,climate,0.1305,-0.016600000000000004,0.1139,31.82,human_climate_time,0.358
48931,spatial_spd,time,0.3242,-0.07869999999999999,0.2455,68.58,human_climate_time,0.358
3935,spatial_spd,human,-0.0435,1.999999999999988e-4,-0.0433,-12.66,human_climate,0.342
3935,spatial_spd,climate,0.3851,3.0000000000002247e-4,0.3854,112.69,human_climate,0.342
3935,spatial_spd,human,-0.0535,0.010799999999999997,-0.0427,-10.62,human_climate_time,0.402
3935,spatial_spd,climate,0.1428,0.12699999999999997,0.2698,67.11,human_climate_time,0.402
3935,spatial_spd,time,0.0597,0.11499999999999999,0.1747,43.46,human_climate_time,0.402
15032,spatial_spd,human,0.1166,0.053500000000000006,0.1701,53.32,human_climate,0.319
15032,spatial_spd,climate,0.0955,0.05349999999999999,0.149,46.71,human_climate,0.319
15032,spatial_spd,human,-0.0276,0.12669999999999998,0.0991,24.17,human_climate_time,0.41
15032,spatial_spd,climate,0.0863,0.059300000000000005,0.1456,35.51,human_climate_time,0.41
15032,spatial_spd,time,0.0914,0.07440000000000001,0.1658,40.44,human_climate_time,0.41
4445,spatial_spd,human,-0.0108,0.005200000000000001,-0.0056,-1.58,human_climate,0.354
4445,spatial_spd,climate,0.3544,0.005199999999999982,0.3596,101.58,human_climate,0.354
4445,spatial_spd,human,-0.0199,0.01,-0.0099,-1.89,human_climate_time,0.524
4445,spatial_spd,climate,0.2095,0.0779,0.2874,54.85,human_climate_time,0.524
4445,spatial_spd,time,0.1701,0.0764,0.2465,47.04,human_climate_time,0.524
15417,spatial_spd,human,-0.1112,0.06239999999999999,-0.0488,271.11,human_climate,-0.018
15417,spatial_spd,climate,-0.0311,0.0624,0.0313,-173.89,human_climate,-0.018
15417,spatial_spd,human,-0.1569,0.07560000000000001,-0.0813,85.58,human_climate_time,-0.095
15417,spatial_spd,climate,-0.0496,0.062,0.0124,-13.05,human_climate_time,-0.095
15417,spatial_spd,time,-0.0774,0.0515,-0.0259,27.26,human_climate_time,-0.095
4391,spatial_spd,human,-0.0373,-0.0020999999999999977,-0.0394,-12.31,human_climate,0.32
4391,spatial_spd,climate,0.361,-0.0020999999999999908,0.3589,112.16,human_climate,0.32
4391,spatial_spd,human,-0.0237,-0.010300000000000004,-0.034,-7.51,human_climate_time,0.453
4391,spatial_spd,climate,0.1145,0.1198,0.2343,51.72,human_climate_time,0.453
4391,spatial_spd,time,0.1333,0.1192,0.2525,55.74,human_climate_time,0.453
24867,spatial_spd,human,0.0527,-0.012999999999999998,0.0397,13.88,human_climate,0.286
24867,spatial_spd,climate,0.2589,-0.012900000000000023,0.246,86.01,human_climate,0.286
24867,spatial_spd,human,-0.0167,0.0348,0.0181,3.96,human_climate_time,0.457
24867,spatial_spd,climate,0.2786,-0.009700000000000042,0.2689,58.84,human_climate_time,0.457
24867,spatial_spd,time,0.1713,-0.0012000000000000066,0.1701,37.22,human_climate_time,0.457
3484,spatial_spd,human,0.0664,0.0242,0.0906,20.59,human_climate,0.44
3484,spatial_spd,climate,0.3249,0.0242,0.3491,79.34,human_climate,0.44
3484,spatial_spd,human,0.0637,0.006399999999999989,0.0701,15.17,human_climate_time,0.462
3484,spatial_spd,climate,0.2716,0.03160000000000002,0.3032,65.63,human_climate_time,0.462
3484,spatial_spd,time,0.0221,0.06639999999999999,0.0885,19.16,human_climate_time,0.462
317,spatial_spd,human,-0.0334,0.1543,0.1209,28.99,human_climate,0.417
317,spatial_spd,climate,0.1415,0.15430000000000002,0.2958,70.94,human_climate,0.417
317,spatial_spd,human,-0.0404,0.1205,0.0801,20.02,human_climate_time,0.4
317,spatial_spd,climate,-0.035,0.2052,0.1702,42.55,human_climate_time,0.4
317,spatial_spd,time,-0.0166,0.1663,0.1497,37.42,human_climate_time,0.4
21926,spatial_spd,human,-0.0515,0.0346,-0.0169,-7.51,human_climate,0.225
21926,spatial_spd,climate,0.2076,0.03459999999999999,0.2422,107.64,human_climate,0.225
21926,spatial_spd,human,-0.0474,0.016499999999999997,-0.0309,-11.62,human_climate_time,0.266
21926,spatial_spd,climate,0.2355,0.004600000000000021,0.2401,90.26,human_climate_time,0.266
21926,spatial_spd,time,0.0409,0.0162,0.0571,21.47,human_climate_time,0.266
42563,spatial_spd,human,0.1431,0.07119999999999999,0.2143,47.2,human_climate,0.454
42563,spatial_spd,climate,0.1682,0.07120000000000001,0.2394,52.73,human_climate,0.454
42563,spatial_spd,human,0.1296,0.04040000000000002,0.17,30.2,human_climate_time,0.563
42563,spatial_spd,climate,0.0565,0.0895,0.146,25.93,human_climate_time,0.563
42563,spatial_spd,time,0.1092,0.1377,0.2469,43.85,human_climate_time,0.563
777,spatial_spd,human,0.0308,0.067,0.0978,18.42,human_climate,0.531
777,spatial_spd,climate,0.3663,0.06709999999999999,0.4334,81.62,human_climate,0.531
777,spatial_spd,human,-0.0305,0.07930000000000001,0.0488,8.71,human_climate_time,0.56
777,spatial_spd,climate,0.0433,0.2102,0.2535,45.27,human_climate_time,0.56
777,spatial_spd,time,0.0287,0.2288,0.2575,45.98,human_climate_time,0.56
40566,spatial_spd,human,0.3115,-0.16,0.1515,38.16,human_climate,0.397
40566,spatial_spd,climate,0.4052,-0.15990000000000001,0.2453,61.79,human_climate,0.397
40566,spatial_spd,human,0.0966,-0.008400000000000005,0.0882,18.3,human_climate_time,0.482
40566,spatial_spd,climate,0.1636,0.0050000000000000044,0.1686,34.98,human_climate_time,0.482
40566,spatial_spd,time,0.0852,0.14,0.2252,46.72,human_climate_time,0.482
15403,spatial_spd,human,0.0804,-0.018999999999999996,0.0614,17.54,human_climate,0.35
15403,spatial_spd,climate,0.3075,-0.019000000000000017,0.2885,82.43,human_climate,0.35
15403,spatial_spd,human,0.0319,0.013700000000000004,0.0456,14.48,human_climate_time,0.315
15403,spatial_spd,climate,0.1024,0.09199999999999998,0.1944,61.71,human_climate_time,0.315
15403,spatial_spd,time,-0.0349,0.11,0.0751,23.84,human_climate_time,0.315
20194,spatial_spd,human,-0.0445,0.1112,0.0667,50.53,human_climate,0.132
20194,spatial_spd,climate,-0.0458,0.11130000000000001,0.0655,49.62,human_climate,0.132
20194,spatial_spd,human,-0.0902,0.1031,0.0129,12.77,human_climate_time,0.101
20194,spatial_spd,climate,-0.0847,0.0998,0.0151,14.95,human_climate_time,0.101
20194,spatial_spd,time,-0.0307,0.1042,0.0735,72.77,human_climate_time,0.101
4372,spatial_spd,human,-0.0395,0.0941,0.0546,19.93,human_climate,0.274
4372,spatial_spd,climate,0.1251,0.09410000000000002,0.2192,80,human_climate,0.274
4372,spatial_spd,human,-0.0689,0.0875,0.0186,5.41,human_climate_time,0.344
4372,spatial_spd,climate,0.0106,0.13,0.1406,40.87,human_climate_time,0.344
4372,spatial_spd,time,0.0706,0.11460000000000001,0.1852,53.84,human_climate_time,0.344
4382,spatial_spd,human,0.1843,-0.03519999999999998,0.1491,42.24,human_climate,0.353
4382,spatial_spd,climate,0.2392,-0.03520000000000001,0.204,57.79,human_climate,0.353
4382,spatial_spd,human,0.2046,-0.043399999999999994,0.1612,24.02,human_climate_time,0.671
4382,spatial_spd,climate,0.3542,-0.09079999999999999,0.2634,39.25,human_climate_time,0.671
4382,spatial_spd,time,0.3175,-0.0716,0.2459,36.65,human_climate_time,0.671
16193,spatial_spd,human,-0.0111,0.052,0.0409,7.93,human_climate,0.516
16193,spatial_spd,climate,0.4227,0.05199999999999999,0.4747,92,human_climate,0.516
16193,spatial_spd,human,-0.0276,0.0491,0.0215,4.48,human_climate_time,0.48
16193,spatial_spd,climate,0.2385,0.13290000000000002,0.3714,77.38,human_climate_time,0.48
16193,spatial_spd,time,-0.0354,0.1227,0.0873,18.19,human_climate_time,0.48
42720,spatial_spd,human,-0.0675,0.0012000000000000066,-0.0663,-35.27,human_climate,0.188
42720,spatial_spd,climate,0.2528,0.0012999999999999678,0.2541,135.16,human_climate,0.188
42720,spatial_spd,human,0.0123,-0.0456,-0.0333,-6.7,human_climate_time,0.497
42720,spatial_spd,climate,0.0661,0.08769999999999999,0.1538,30.95,human_climate_time,0.497
42720,spatial_spd,time,0.3095,0.06730000000000003,0.3768,75.81,human_climate_time,0.497
811,spatial_spd,human,0.042,0.013999999999999999,0.056,9.51,human_climate,0.589
811,spatial_spd,climate,0.5187,0.013999999999999901,0.5327,90.44,human_climate,0.589
811,spatial_spd,human,0.0554,0.0013000000000000025,0.0567,9.31,human_climate_time,0.609
